playlist_uri,owner,streams,stream30s,dau,wau,mau,mau_previous_month,mau_both_months,users,skippers,owner_country,n_tracks,n_local_tracks,n_artists,n_albums,monthly_stream30s,monthly_owner_stream30s,token_1,token_2,token_3,genre_1,genre_2,genre_3,mood_1,mood_2,mood_3,trending,hot,rising,skip,change_rate,rank,tier
spotify:user:570a22cdf33f8216176bfd583f6444bd:playlist:6zH5yMXW7wULKqebY65Bnt,570a22cdf33f8216176bfd583f6444bd,21450,14299,1545,6818,30023,20554,3264,59385,845,US,44,0,1,1,345864,0,rancheras,NA,NA,Latin,Country & Folk,Jazz,Romantic,Sophisticated,Easygoing,0.051460546914032575,0.22709256236885056,0.5936097435593254,0.01422918245348152,0,167,Top 101-500
spotify:user:6d035c1c07f68e72c8790ecdfc5c5f03:playlist:0TXjGf4z7ZYBCIJKlRV6AQ,6d035c1c07f68e72c8790ecdfc5c5f03,5371,2025,340,2183,7119,6860,804,22561,387,US,133,0,103,114,61083,0,running,mix,training,Indie Rock,Rap,Pop,Excited,Aggressive,Defiant,0.04775951678606546,0.3066441915999438,0.5092638958437656,0.01715349496919463,0,427,Top 101-500
spotify:user:spotify:playlist:2gbwwfwbiWVnNmWZ3Zsy3l,spotify,9248,4421,1066,9710,35317,26745,3405,116227,1719,US,29,0,22,29,188003,1,adrenaline,workout,NA,Metal,Rock,Punk,Aggressive,Rowdy,Defiant,0.030183764192881615,0.27493841492765525,0.5690599722857788,0.01479002297228699,0,247,Top 101-500
spotify:user:spotify:playlist:5v2J2noHVxPWgSrOw6lZsp,spotify,9925,6716,715,3531,13083,21691,1806,48164,612,US,88,0,82,86,174722,0,beach,day,NA,Pop,Rock,Alternative,Brooding,Yearning,Empowering,0.05465107391271115,0.2698922265535428,0.3762293667682752,0.01270658583174155,0,255,Top 101-500
spotify:user:spotify:playlist:7L8jC896MtAlhdvvj4x2wt,spotify,3351,2295,329,1759,5330,4718,933,11826,209,US,40,0,34,34,57434,0,christian,dance,party,Religious,Dance & House,Electronica,Excited,Energizing,Aggressive,0.06172607879924953,0.3300187617260788,0.5304538216560509,0.01767292406561813,0,446,Top 101-500
spotify:user:spotify:playlist:66oi6TpdQHk3kS7ZHOx8gX,spotify,25917,19857,3115,13883,44226,56390,9025,136235,2559,US,43,0,37,41,541339,0,tranquility,beat,NA,Dance & House,Electronica,Pop,Sensual,Energizing,Aggressive,0.07043368154479265,0.31391036946592504,0.4395523574779359,0.01878371930854773,0,122,Top 101-500
spotify:user:spotify:playlist:0jXuFjs93Tavfsy19s1lk6,spotify,10357,6687,854,3854,13059,12517,1770,37514,793,US,123,0,110,113,163470,2,neo,disco,NA,Dance & House,Indie Rock,Electronica,Energizing,Excited,Sensual,0.06539551267325217,0.2951221379891263,0.5105958711291836,0.021138774857386574,0,265,Top 101-500
spotify:user:spotify:playlist:1blsLuTXvdcd0IFaBZKsEI,spotify,6092,4329,481,2297,9879,10051,1433,29193,432,US,78,0,67,75,127550,1,sensuality,NA,NA,Electronica,R&B,Indie Rock,Sensual,Brooding,Excited,0.04868913857677903,0.23251341228869318,0.49568489713999,0.014798068030007194,0,298,Top 101-500
spotify:user:spotify:playlist:3folYMQ1upxfSD146iQyN4,spotify,6927,5370,711,3786,14823,13556,1060,37957,547,US,27,0,22,26,144636,0,reggae,bbq,NA,Reggae,Electronica,-,Cool,Gritty,Lively,0.04796599878567092,0.2554138838291844,0.5223228443567427,0.01441104407619148,0,279,Top 101-500
spotify:user:spotify:playlist:4BKT5olNFqLB1FAa8OtC8k,spotify,353630,322268,19029,106822,307520,320197,84148,679714,7626,US,162,0,80,81,10536181,3,favorite,coffeehouse,NA,Indie Rock,Country & Folk,Pop,Melancholy,Easygoing,Gritty,0.061878902185223725,0.34736602497398544,0.48990229673563085,0.011219424640363447,0,3,Top 100
spotify:user:spotify:playlist:74lsbDpc3vMNHHwD0w07ke,spotify,6925,5285,604,4284,6348,0,0,9406,487,US,30,0,30,30,74183,8,country,coffeehouse,NA,Country & Folk,Rock,Pop,Empowering,Easygoing,Gritty,0.09514807813484562,0.6748582230623819,1,0.05177546247076334,0,378,Top 101-500
spotify:user:spotify:playlist:3hpgM1U3bD6kvo7wJubQ8z,spotify,8866,6153,757,5022,23438,24356,3566,64697,551,US,39,0,34,39,343217,0,mellow,beats,NA,Rap,Electronica,Dance & House,Sensual,Aggressive,Excited,0.03229797764314361,0.2142674289615155,0.4903962840523915,0.008516623645609534,0,169,Top 101-500
spotify:user:spotify:playlist:4Jt88XxhP2Jldzh1t3QbyF,spotify,148279,69953,8194,40988,105990,73244,13612,221369,5493,US,81,0,77,79,1507885,4,dance,workout,NA,Pop,Rap,R&B,Defiant,Excited,Energizing,0.07730918011133125,0.3867157278988584,0.591349855496167,0.02481377247943479,0,62,Top 100
spotify:user:99e8131ccc1b2475a61f1449dcc0cacd:playlist:0gRQZlTMMeBo6oGNlSZB7w,99e8131ccc1b2475a61f1449dcc0cacd,8651,3513,403,2083,6839,6681,1422,16432,359,US,334,0,206,21,106529,0,disney,NA,NA,Soundtrack,Children's,Pop,Lively,Romantic,Serious,0.05892674367597602,0.30457669249890335,0.5058431952662722,0.02184761441090555,0,326,Top 101-500
spotify:user:spotify:playlist:1yHZ5C3penaxRdWR7LRIOb,spotify,137529,69313,10380,143516,352464,395305,101214,910599,7959,US,67,0,62,64,5230998,34,new,music,tuesday,Indie Rock,Alternative,Dance & House,Sensual,Yearning,Excited,0.029449816151436742,0.40717917290843886,0.471354121393104,0.008740400549528387,0,14,Top 100
spotify:user:6e7eb4333321d7d790027db88bbe0c49:playlist:27VoTLWWo6OxxDORPB2lGt,6e7eb4333321d7d790027db88bbe0c49,8481,2805,497,3439,9847,7762,1032,25950,593,US,1068,0,186,209,80614,29,girl,power,NA,Pop,R&B,Rap,Excited,Energizing,Defiant,0.05047222504316035,0.3492434243932162,0.5592026804474984,0.022851637764932563,0,367,Top 101-500
spotify:user:spotify:playlist:3Ch34lEYK8rl0gqQMvXEao,spotify,11120,8673,751,4208,10369,7872,1753,21476,440,US,426,0,133,141,216398,2,roots,revival,NA,Country & Folk,Indie Rock,Rock,Yearning,Empowering,Gritty,0.07242742791011669,0.4058250554537564,0.5684447124609396,0.020487986589681505,0,226,Top 101-500
spotify:user:spotify:playlist:0lBxkSj5VzRfcy8gxFUB5E,spotify,33638,29803,2247,14915,52245,45922,8342,117234,1202,US,69,0,52,64,1082112,1,peaceful,indie,ambient,Indie Rock,Alternative,Rock,Peaceful,Melancholy,Somber,0.04300890037324146,0.2854818642932338,0.5322053235812442,0.010252998276950373,0,78,Top 100
spotify:user:spotify:playlist:3Jc8HfVTh42IUurQzon0RG,spotify,4098,2442,402,2432,8889,9885,971,30127,476,US,51,0,46,47,86221,1,swagger,NA,NA,R&B,Pop,Electronica,Defiant,Energizing,Yearning,0.045224434694566315,0.27359658004274945,0.47347395333972514,0.01579978092740731,0,357,Top 101-500
spotify:user:94df17c02904a61328ce0686a5fbb08f:playlist:6TWTjw4K8G9Rj6cxzT0Tas,94df17c02904a61328ce0686a5fbb08f,5254,2178,201,843,2572,2466,467,5313,100,US,179,4,157,157,58725,29,summer,hits,NA,Pop,Alternative,Rock,Energizing,Defiant,Empowering,0.07814930015552099,0.32776049766718507,0.5105200476379516,0.018821757952192736,0.0223463687150838,440,Top 101-500
spotify:user:spotify:playlist:5FJXhjdILmRA2z5bvz4nzf,spotify,2527075,1461324,152929,669966,1944150,1478684,578391,3455406,86162,US,51,0,51,51,42497334,22,top,hits,NA,Pop,R&B,Dance & House,Excited,Cool,Brooding,0.07866111153974745,0.34460612607051927,0.5679942410295095,0.0249354200345777,0,1,Top 100
spotify:user:spotify:playlist:6uTuhSs7qiEPfCI3QDHXsL,spotify,232490,146048,13846,70322,262133,362881,68399,722658,7197,US,104,0,99,101,5290070,3,mood,booster,NA,Pop,Indie Rock,Rock,Energizing,Excited,Yearning,0.05282051477684992,0.2682683981032529,0.41940340536371984,0.009959067774798037,0,13,Top 100
spotify:user:f0f370a4ac3f631dd3e27c1bcc490d13:playlist:6e2lCQxuLTyqg2KYyeyt3t,f0f370a4ac3f631dd3e27c1bcc490d13,9651,6132,405,1786,5719,6268,1670,14057,277,US,452,6,196,207,179303,84,hollister,playlist,NA,Pop,Indie Rock,Alternative,Excited,Yearning,Energizing,0.07081657632453225,0.3122923588039867,0.47710019187453073,0.01970548481183752,0.01327433628318584,252,Top 101-500
spotify:user:b6e643911f765f20efd004c5acdc2d85:playlist:5SgJR30RfzR5hO21TsQhBp,b6e643911f765f20efd004c5acdc2d85,1807,1469,95,560,1475,1264,455,2834,44,US,507,1,376,440,71669,172,coding,programming,hacking,Electronica,Dance & House,Indie Rock,Sensual,Energizing,Brooding,0.06440677966101695,0.37966101694915255,0.538517707192406,0.015525758645024701,0.0019723865877712033,387,Top 101-500
spotify:user:spotify:playlist:0ijttIJY7IL2Ez3zoMPxwC,spotify,24014,12184,1481,8109,36847,84431,8185,176054,1340,US,98,0,96,96,463960,1,trendy,music,NA,Dance & House,Pop,R&B,Excited,Defiant,Sensual,0.040193231470676036,0.2200721904089885,0.303822622404723,0.007611301078078317,0,142,Top 101-500
spotify:user:spotify:playlist:08vPKM3pmoyF6crB2EtASQ,spotify,10089,5524,1227,8315,21387,9188,782,44487,1274,US,32,0,16,16,117833,0,falling,love,NA,Pop,Rap,Country & Folk,Sensual,Brooding,Yearning,0.05737130032262589,0.38878758124094076,0.6994930498773507,0.028637579517611887,0,308,Top 101-500
spotify:user:spotify:playlist:3Jlo5JoAA9pMUQfhLaLG5u,spotify,2185,1324,255,1333,6635,1722,163,14160,321,US,65,0,65,63,50115,0,darker,days,NA,Alternative,Indie Rock,Pop,Melancholy,Sophisticated,Sentimental,0.03843255463451394,0.20090429540316504,0.7939451956443699,0.02266949152542373,0,468,Top 101-500
spotify:user:spotify:playlist:67rsdtfs0BJIiQYQWKQU95,spotify,59161,49168,5305,27805,109618,103010,12291,304973,4474,US,64,0,59,47,1392913,0,chill,music,NA,Dance & House,Alternative,Electronica,Sensual,Brooding,Excited,0.04839533653232134,0.253653597036983,0.5155388754068138,0.014670151128132655,0,64,Top 100
spotify:user:spotify:playlist:33xsmTk4KLHUH4RM6zxX3s,spotify,4413,3482,582,4059,19199,25243,1939,63392,554,US,29,0,28,29,152554,0,sunday,lounge,NA,Electronica,Indie Rock,Dance & House,Sensual,Excited,Somber,0.03031407885827387,0.21141726131569352,0.43200126006930384,0.008739273094396769,0,274,Top 101-500
spotify:user:spotify:playlist:4hOKQuZbraPDIfaGbM3lKI,spotify,2629715,1513237,122005,514627,1453097,970905,364140,2448881,56707,US,100,0,93,86,40722305,0,top,tracks,currently,Pop,Dance & House,Indie Rock,Excited,Defiant,Energizing,0.08396204795688106,0.35415873819848226,0.5994619641402936,0.023156290566997743,0,2,Top 100
spotify:user:spotify:playlist:5rEofD66q2UoKAuS6Y8JJu,spotify,1975,1373,158,1502,4170,1197,104,7927,138,US,40,0,36,37,52202,0,retro,roots,NA,Rock,Alternative,R&B,Rowdy,Brooding,Defiant,0.03788968824940048,0.3601918465227818,0.7769703745108999,0.017408855809259494,0,461,Top 101-500
spotify:user:e3329c20cc2fc61c9fac3530ff22fdbd:playlist:3wMFnZTBiM0ebEvpFSidXB,e3329c20cc2fc61c9fac3530ff22fdbd,4563,2652,119,357,788,727,397,1349,26,US,450,0,232,292,77318,1252,dad,playlist,NA,Rock,Alternative,R&B,Urgent,Excited,Empowering,0.15101522842639595,0.4530456852791878,0.5201320132013202,0.01927353595255745,0,374,Top 101-500
spotify:user:1e4ec9d3fe7cdc6cd70dc357e65da7f0:playlist:2L7NwFJAvZByTuXe5zfgP1,1e4ec9d3fe7cdc6cd70dc357e65da7f0,2880,1475,119,598,1679,2057,589,3529,49,US,165,0,143,153,63667,0,seasons,NA,NA,Indie Rock,Alternative,R&B,Melancholy,Sensual,Brooding,0.07087552114353782,0.3561643835616438,0.44941113490364026,0.013884953244545197,0,414,Top 101-500
spotify:user:spotify:playlist:5T3jTqb2jeZwliJBvs1pLn,spotify,38833,21370,3164,33286,84320,51974,7703,185591,2834,US,109,0,101,106,949268,4,,NA,NA,Indie Rock,Electronica,Dance & House,Energizing,Excited,Aggressive,0.03752371916508539,0.39475806451612905,0.6186625970328848,0.015270137021730579,0,85,Top 100
spotify:user:spotify:playlist:5MMhaqIrPZLeTAyG7RpBRP,spotify,12553,9800,1110,5254,16774,30219,2659,63398,803,US,32,0,31,32,211792,0,seize,NA,NA,Indie Rock,Country & Folk,Alternative,Upbeat,Brooding,Empowering,0.06617384046739001,0.3132228448789794,0.35694677930755647,0.012666014700779205,0,233,Top 101-500
spotify:user:e690b0ff34da4ededae9de710a92d812:playlist:0A9m66m3BDyrnwVu5IvDGG,e690b0ff34da4ededae9de710a92d812,1879,1526,93,440,1291,1183,202,2478,29,US,193,58,25,46,43835,82,musica,cristiana,NA,Latin,Religious,Pop,Empowering,Sophisticated,Yearning,0.07203718048024788,0.34082106893880715,0.5218270008084074,0.011702986279257466,0.3005181347150259,500,Top 101-500
spotify:user:6987037f34b5cee787a1a5e8de9b2689:playlist:1TiubOAd8gu5sSf8o1Zptw,6987037f34b5cee787a1a5e8de9b2689,6225,3031,379,2445,8974,8836,1810,23243,349,US,150,0,73,72,123354,14,workout,dance,edition,Dance & House,Pop,Rap,Excited,Energizing,Defiant,0.042233117896144416,0.27245375529306887,0.5038742279618192,0.015015273415652024,0,302,Top 101-500
spotify:user:2905b6de3789e5618f4b8d62315d65b6:playlist:3YtYeFJwDavvrFOU4YpxmT,2905b6de3789e5618f4b8d62315d65b6,4774,3279,489,2354,7302,11865,3051,17237,177,US,12,0,12,12,117772,0,guardians,galaxy,soundtrack,Rock,R&B,Punk,Upbeat,Lively,Urgent,0.06696795398520954,0.3223774308408655,0.38096728752543435,0.010268608226489529,0,309,Top 101-500
spotify:user:spotify:playlist:2KhnhTzEbZYCSz0ljMgQSn,spotify,31536,26595,2741,9682,35451,31575,2966,93686,1904,US,212,0,189,206,509537,1,lazy,weekend,NA,Indie Rock,Rock,Alternative,Melancholy,Yearning,Gritty,0.07731798820907732,0.2731093622182731,0.5289141527168562,0.020323207309523302,0,132,Top 101-500
spotify:user:spotify:playlist:4PuONwS8DuPDxnaV2bDOU9,spotify,13777,10349,1049,5894,23912,20663,3570,52271,627,US,54,0,27,27,392031,1,love,country,NA,Country & Folk,Pop,Rock,Yearning,Romantic,Empowering,0.04386918701906992,0.2464871194379391,0.5364441951766685,0.01199517897113122,0,155,Top 101-500
spotify:user:spotify:playlist:67RWbkZ5hpqZhxEmkAtgrv,spotify,5454,4456,378,3516,15151,11799,1333,34483,256,US,161,0,155,160,245322,0,workday,acoustic,NA,Indie Rock,Pop,Alternative,Melancholy,Yearning,Gritty,0.02494884826084087,0.23206389017226586,0.5621892393320965,0.007423948032363774,0,204,Top 101-500
spotify:user:spotify:playlist:6s5vvfRVaoxlpfs0CDRGE8,spotify,9845,6396,694,5526,21177,9008,1051,40184,622,US,194,0,154,184,302702,6,heart,rock,NA,Indie Rock,Rock,Alternative,Gritty,Empowering,Brooding,0.032771402937148794,0.2609434764130897,0.7015736292860693,0.015478797531355764,0,182,Top 101-500
spotify:user:e80a283aa98376aa3b632bc8e21c2a7e:playlist:3vxotOnOGDlZXyzJPLFnm2,e80a283aa98376aa3b632bc8e21c2a7e,30231,21229,1552,7934,22064,21624,6659,48095,837,US,576,6,147,170,643126,0,hipster,international,NA,Indie Rock,Alternative,Electronica,Yearning,Excited,Urgent,0.07034082668600435,0.3595902828136331,0.5050357077458341,0.017403056450774508,0.010416666666666666,113,Top 101-500
spotify:user:spotify:playlist:2T3YRE7LtHBPwAV8JMNBPF,spotify,12068,7723,700,5819,19046,18019,2767,46351,545,US,256,0,122,126,443666,0,music,workday,NA,Pop,Indie Rock,Alternative,Excited,Defiant,Energizing,0.03675312401554132,0.30552346949490705,0.5138540401996493,0.01175810662121637,0,145,Top 101-500
spotify:user:75d8664746bfe7bc443fd8f3c6b872b2:playlist:1SrQGCOrhfJ7aeZqbPbTKG,75d8664746bfe7bc443fd8f3c6b872b2,1935,1538,97,450,1059,1042,344,2100,38,US,692,0,1,1,52414,1,nujabes,dj,okawari,Rap,R&B,Electronica,Sensual,Cool,Melancholy,0.09159584513692162,0.42492917847025496,0.504045692527368,0.018095238095238095,0,459,Top 101-500
spotify:user:b841daede753a62acab272a16491e248:playlist:19T5BnkWAe5RLnocOGGV2v,b841daede753a62acab272a16491e248,1919,1329,89,505,1669,1515,255,3214,27,US,625,1,188,167,47802,122,rio,banderas,david,Latin,Pop,Soundtrack,Sophisticated,Romantic,Empowering,0.053325344517675254,0.3025763930497304,0.5241834170854272,0.008400746733042938,0.0016,478,Top 101-500
spotify:user:a6868acdb07d9768285683154bd4511b:playlist:7DFp1KOMAIk3qxPXqaELHC,a6868acdb07d9768285683154bd4511b,17819,12621,826,4223,11669,10700,3320,21374,320,US,776,4,420,503,450293,1,monsters,door,cinema,Indie Rock,Alternative,Rock,Empowering,Yearning,Upbeat,0.07078584283143372,0.3618990487616762,0.5216594394027448,0.014971460653129971,0.005154639175257732,144,Top 101-500
spotify:user:50dc879e66b710d85750fc528daf1ada:playlist:74NBCD6Eu550xnn5a5QB4O,50dc879e66b710d85750fc528daf1ada,3917,1486,164,1056,3543,3218,442,7979,133,US,294,3,228,263,58971,1540,love,songs,NA,Pop,Country & Folk,Rock,Empowering,Yearning,Sophisticated,0.0462884561106407,0.29805249788314986,0.5240349060789824,0.01666875548314325,0.01020408163265306,438,Top 101-500
spotify:user:52c9c4e80b12d920892f773d75fb04cb:playlist:7Gl2RCegZJ5Im1bZY9iHHY,52c9c4e80b12d920892f773d75fb04cb,23912,16658,1958,9735,25908,16822,2570,62299,1921,US,227,2,198,218,345019,27,sexy,beats,NA,Electronica,Indie Rock,Alternative,Sensual,Brooding,Yearning,0.0755751119345376,0.3757526632700324,0.6063187456119822,0.03083516589351354,0.00881057268722467,168,Top 101-500
spotify:user:61a5d77284b818420eb6d4e9b59ec41b:playlist:38tF2oVxyBRh8h63A6sHCl,61a5d77284b818420eb6d4e9b59ec41b,3232,1801,135,623,1902,1582,323,3698,63,US,524,0,1,1,52619,218,arctic,indie,NA,Indie Rock,Alternative,Rock,Yearning,Urgent,Brooding,0.07097791798107256,0.3275499474237645,0.5459242250287026,0.01703623580313683,0,458,Top 101-500
spotify:user:e636383e0f1821c51abe06f38ecd7861:playlist:7bD1HZPuBASkhXMJbQhIh5,e636383e0f1821c51abe06f38ecd7861,4855,2239,273,1344,3760,2447,718,6364,127,US,144,0,46,33,80369,2,run,tour,beyonce,Rap,R&B,Pop,Sensual,Defiant,Cool,0.0726063829787234,0.3574468085106383,0.6057676816497503,0.01995600251414205,0,368,Top 101-500
spotify:user:f403be3ff563eb1762f0477eb648fcfd:playlist:4ucjGkHY9DhOs8TKGeZ7Es,f403be3ff563eb1762f0477eb648fcfd,2102,1706,120,657,1883,1622,481,3609,49,US,972,0,105,163,56640,164,acoustic,christian,worship,Religious,Pop,Country & Folk,Empowering,Brooding,Yearning,0.06372809346787042,0.34891131173659057,0.5372325249643367,0.013577168190634524,0,447,Top 101-500
spotify:user:13efbb8aecb987066389ad526dac92a0:playlist:4Mu9cJ7yoEiG3lXpUX2a9U,13efbb8aecb987066389ad526dac92a0,3345,2080,131,550,1652,1514,305,3301,35,US,606,0,183,200,61983,432,bruno,jason,maroon,Pop,Alternative,Rock,Yearning,Empowering,Excited,0.07929782082324455,0.33292978208232443,0.52179406190777,0.010602847621932747,0,422,Top 101-500
spotify:user:96eb32db4ff1f23212b6e5875fd0ea01:playlist:1ujRPheyxvsuxrRNJOvPDZ,96eb32db4ff1f23212b6e5875fd0ea01,16376,7572,931,4832,15221,14992,2140,35953,681,US,125,0,93,103,196807,25,,NA,NA,Rap,R&B,Dance & House,Sensual,Cool,Defiant,0.06116549503974772,0.31745614611392153,0.5037897593751034,0.018941395711067226,0,243,Top 101-500
spotify:user:e62ac97efbdf8c812633472d0798ec2b:playlist:64jH8DmXIwEMtEsW6RJBxX,e62ac97efbdf8c812633472d0798ec2b,3588,3168,195,907,2828,2555,392,5321,36,US,44,0,22,16,74626,0,brindis,rehenes,NA,Latin,Other,-,Romantic,Cool,Sophisticated,0.06895332390381895,0.3207213578500707,0.5253576072821846,0.00676564555534674,0,377,Top 101-500
spotify:user:1fcd4d4ebe306b1b7d565483ad88e565:playlist:0OGjalW4lKiVH7CS02veW4,1fcd4d4ebe306b1b7d565483ad88e565,2023,1566,175,848,1699,1536,958,2440,49,US,18,0,18,18,58563,3,alt,nation,alt,Indie Rock,Alternative,Pop,Defiant,Yearning,Empowering,0.10300176574455562,0.4991171277221895,0.525193199381762,0.020081967213114754,0,443,Top 101-500
spotify:user:34f62fb34a885cdf81c7c790e6d74045:playlist:4fjhjT7CRZdUWsBeBxbaqo,34f62fb34a885cdf81c7c790e6d74045,35940,12004,1102,4912,15415,14033,2446,31169,723,US,320,0,204,237,298828,94,pop,hits,NA,Pop,R&B,Rap,Sensual,Energizing,Defiant,0.07148880960103796,0.31865066493674993,0.5234650910078783,0.023196124354326414,0,183,Top 101-500
spotify:user:89891ae7c289c8b580667143c4e6ab1a:playlist:6GeYh3Pza5ilm9U7fLbl7M,89891ae7c289c8b580667143c4e6ab1a,14613,7188,860,5530,12942,9291,1845,32176,807,US,322,12,265,289,209144,39,crossfit,mix,workout,Dance & House,Electronica,Rap,Aggressive,Defiant,Excited,0.06645031679802195,0.42729099057332715,0.5821076777762785,0.025080805569368474,0.037267080745341616,238,Top 101-500
spotify:user:2ed777bdb3b70101b69430fedc051d90:playlist:1bNVBDbxwB5sPEW3GJaoSu,2ed777bdb3b70101b69430fedc051d90,53663,42126,3206,21639,47678,24185,5557,82225,1271,US,242,0,148,181,1228493,218,superior,study,playlist,Soundtrack,Classical,Electronica,Romantic,Tender,Somber,0.06724275347120265,0.4538571248793993,0.6634568554054242,0.015457585892368501,0,70,Top 100
spotify:user:f2ef53e6bc326063b9d0854fc9c9b1a2:playlist:6NdJEdOWCrCHAB6YNoMSZG,f2ef53e6bc326063b9d0854fc9c9b1a2,3044,3023,9,9,12,12,9,23,0,US,26,0,10,7,86012,2313,toxic,hustle,presents,Rap,-,-,-,-,-,0.75,0.75,0.5,0,0,358,Top 101-500
spotify:user:c2a86fb7c4b83b11fcb95bea0878c98e:playlist:5GeMY8rl1vXj5J5MrjJpXO,c2a86fb7c4b83b11fcb95bea0878c98e,623,622,2,4,8,8,4,14,0,US,327,0,8,26,99819,17209,,NA,NA,Jazz,Country & Folk,Pop,Peaceful,Tender,Stirring,0.25,0.5,0.5,0,0,338,Top 101-500
spotify:user:a58a92c255d879bb2347ea345a946e71:playlist:29mm0vMAkaHK0UoHZ5Nebo,a58a92c255d879bb2347ea345a946e71,8449,4844,547,2733,8696,8195,1810,17133,284,US,71,0,63,5,138298,27,punk,goes,pop,Punk,Religious,Alternative,Defiant,Urgent,Excited,0.06290248390064397,0.3142824287028519,0.5148303830442247,0.01657619798050546,0,290,Top 101-500
spotify:user:02f9c530b72b6e81b9b818df5e0fec44:playlist:0z85a1up5eIL81l76BUSKs,02f9c530b72b6e81b9b818df5e0fec44,794,665,43,256,831,1898,479,2539,11,US,387,0,52,25,44104,261,thumos,NA,NA,Soundtrack,Classical,Indie Rock,Romantic,Serious,Peaceful,0.05174488567990373,0.30806257521058966,0.3045071454745328,0.004332414336352895,0,498,Top 101-500
spotify:user:spotify:playlist:5cYxoAElwa7u2QGUkvOODp,spotify,4794,3235,409,2311,8307,9629,762,25203,349,US,64,0,63,64,79527,1,drive,mountains,NA,Indie Rock,Rock,Country & Folk,Yearning,Upbeat,Brooding,0.049235584446852054,0.27819910918502466,0.46314674397859057,0.013847557830417015,0,370,Top 101-500
spotify:user:spotify:playlist:3zQr1UqmpJEo58rlijapmI,spotify,6130,5209,469,2902,12890,12050,1638,32024,327,US,54,0,54,53,210191,1,early,grey,morning,Pop,Alternative,Indie Rock,Melancholy,Sentimental,Romantic,0.036384794414274634,0.22513576415826222,0.516840417000802,0.01021109168123907,0,236,Top 101-500
spotify:user:spotify:playlist:5mRQ1OKwXfOuTCXftFu62R,spotify,53341,42804,3733,24283,84610,44326,9217,151113,2163,US,1000,0,244,249,1616843,5,indie,folk,NA,Indie Rock,Alternative,Country & Folk,Gritty,Melancholy,Yearning,0.04412008036875074,0.28699917267462477,0.6562170379102811,0.014313791665839471,0,58,Top 100
spotify:user:f295b52a1a1973cff1baf5c34e82077b:playlist:66wujkg5BnGalKz8R6anEK,f295b52a1a1973cff1baf5c34e82077b,11028,8718,572,3339,9249,8312,2531,16840,187,US,136,0,93,119,371268,41,top,christian,hits,Religious,Pop,Rock,Empowering,Upbeat,Yearning,0.06184452373229538,0.36101200129743755,0.52667843516884,0.011104513064133016,0,161,Top 101-500
spotify:user:spotify:playlist:1B9o7mER9kfxbmsRH9ko4z,spotify,79743,60646,4784,51076,130315,88370,14657,276442,2930,US,76,0,68,68,2317736,4,good,NA,NA,R&B,Rock,Jazz,Lively,Cool,Upbeat,0.03671104631086214,0.3919426006215708,0.595902782541098,0.010598968318851694,0,40,Top 100
spotify:user:spotify:playlist:3WnnibYD9uQF6J8eRE3Q6m,spotify,9235,6645,825,4429,14812,14346,1530,38615,614,US,42,0,39,42,168240,1,indie,rock,road,Indie Rock,Alternative,Rock,Yearning,Empowering,Brooding,0.05569808263570079,0.2990143127194167,0.5079909458810618,0.015900556778453968,0,260,Top 101-500
spotify:user:e60d19313a8df36c7e6cf59e259e0d66:playlist:7b9DiMN2kttG8lYQogfQBw,e60d19313a8df36c7e6cf59e259e0d66,9141,4016,600,3590,8644,10050,1260,26316,842,US,102,0,94,95,98978,0,pop,new,chris,Pop,R&B,Indie Rock,Excited,Energizing,Yearning,0.06941230911614993,0.4153169828782971,0.4623943511287044,0.03199574403404773,0,339,Top 101-500
spotify:user:spotify:playlist:2B64RN7KJte5x6iXgg02tv,spotify,1868,1212,190,1469,6830,8732,1021,23658,168,US,22,0,22,22,64862,0,yoga,vinyasa,flow,Electronica,Indie Rock,Pop,Sensual,Yearning,Gritty,0.027818448023426062,0.2150805270863836,0.43888960287880735,0.007101191985797616,0,408,Top 101-500
spotify:user:spotify:playlist:2RjfuQGtNCw0YcsxDwxu3Z,spotify,60273,36737,3892,24080,71452,60751,8824,162938,2876,US,160,0,78,80,1146150,1,forever,young,NA,Pop,Alternative,Indie Rock,Excited,Defiant,Energizing,0.05447013379611487,0.3370094608968258,0.5404718501093017,0.017650885612932526,0,75,Top 100
spotify:user:spotify:playlist:2p3L8b22Bpff0oqjABt6e4,spotify,4967,2530,458,4114,23687,11259,1441,44976,409,US,99,0,99,98,184295,0,top,tracks,metal,Metal,Punk,Rock,Aggressive,Defiant,Urgent,0.019335500485498376,0.17368176636973867,0.6778172036856865,0.009093738882959801,0,249,Top 101-500
spotify:user:a371e3c5d43a91f41c03b13d15d551ea:playlist:6mRRGF4klfgUzbD2ZKOCq0,a371e3c5d43a91f41c03b13d15d551ea,3655,2214,244,1393,3852,3343,586,8623,163,US,468,0,303,373,68456,64,ska,NA,NA,Alternative,Rock,Reggae,Urgent,Rowdy,Excited,0.06334371754932502,0.3616303219106957,0.5353717859624739,0.01890293401368433,0,394,Top 101-500
spotify:user:spotify:playlist:76h0bH2KJhiBuLZqfvPp3K,spotify,212248,98896,14582,81297,271133,197929,42815,578081,13696,US,100,0,100,100,2885107,1,top,tracks,spotify,R&B,Pop,Rap,Sensual,Defiant,Sophisticated,0.0537817233608598,0.2998417750697997,0.5780323283489176,0.023692181545492758,0,28,Top 100
